year,country,iso,value,note,source
2014,Afghanistan,AFG,No,,
2018,Afghanistan,AFG,Yes,,
2019,Afghanistan,AFG,Yes,,
2020,Afghanistan,AFG,No,,
2015,South Africa,ZAF,Yes,,
2016,South Africa,ZAF,Yes,,
2017,South Africa,ZAF,Yes,,
2018,South Africa,ZAF,Yes,,
2019,South Africa,ZAF,Yes,,
2020,South Africa,ZAF,Yes,,
2014,Albania,ALB,Yes,,
2015,Albania,ALB,Yes,,
2016,Albania,ALB,Yes,,
2017,Albania,ALB,Yes,,
2018,Albania,ALB,Yes,,
2019,Albania,ALB,Yes,,
2020,Albania,ALB,Yes,,
2015,Algeria,DZA,No,,
2016,Algeria,DZA,No,,
2017,Algeria,DZA,No,,
2018,Algeria,DZA,No,,
2019,Algeria,DZA,Yes,,
2020,Algeria,DZA,Yes,,
2009,Andorra,AND,No,,
2010,Andorra,AND,No,,
2012,Andorra,AND,Yes,,
2019,Argentina,ARG,No,,
2020,Argentina,ARG,No,,
2013,Armenia,ARM,No,,
2014,Armenia,ARM,No,,
2015,Armenia,ARM,No,,
2016,Armenia,ARM,No,,
2018,Armenia,ARM,No,,
2019,Armenia,ARM,No,,
2020,Armenia,ARM,No,,
2010,Saudi Arabia,SAU,Yes,,
2012,Saudi Arabia,SAU,Yes,,
2013,Saudi Arabia,SAU,Yes,,
2014,Saudi Arabia,SAU,Yes,,
2015,Saudi Arabia,SAU,Yes,,
2016,Saudi Arabia,SAU,Yes,,
2017,Saudi Arabia,SAU,Yes,,
2018,Saudi Arabia,SAU,Yes,,
2019,Saudi Arabia,SAU,Yes,,
2020,Saudi Arabia,SAU,Yes,,
2009,Antigua and Barbuda,ATG,Yes,,
2010,Antigua and Barbuda,ATG,Yes,,
2011,Antigua and Barbuda,ATG,Yes,,
2012,Antigua and Barbuda,ATG,Yes,,
2013,Antigua and Barbuda,ATG,No,,
2009,Australia,AUS,Yes,,
2010,Australia,AUS,Yes,,
2012,Australia,AUS,Yes,,
2013,Australia,AUS,Yes,,
2014,Australia,AUS,Yes,,
2015,Australia,AUS,Yes,,
2017,Australia,AUS,Yes,,
2018,Australia,AUS,Yes,,
2019,Australia,AUS,Yes,,
2020,Australia,AUS,Yes,,
2009,Austria,AUT,No,,
2010,Austria,AUT,No,,
2012,Austria,AUT,No,,
2013,Austria,AUT,No,,
2014,Austria,AUT,No,,
2015,Austria,AUT,Yes,,
2016,Austria,AUT,Yes,,
2017,Austria,AUT,Yes,,
2018,Austria,AUT,Yes,,
2019,Austria,AUT,Yes,,
2010,Azerbaijan,AZE,Yes,,
2014,Azerbaijan,AZE,No,,
2015,Azerbaijan,AZE,Yes,,
2016,Azerbaijan,AZE,Yes,,
2017,Azerbaijan,AZE,Yes,,
2018,Azerbaijan,AZE,Yes,,
2019,Azerbaijan,AZE,Yes,,
2020,Azerbaijan,AZE,Yes,,
2009,Brazil,BRA,No,,
2013,Brazil,BRA,No,,
2014,Brazil,BRA,No,,
2015,Brazil,BRA,No,,
2016,Brazil,BRA,No,,
2017,Brazil,BRA,Yes,,
2018,Brazil,BRA,Yes,,
2019,Brazil,BRA,Yes,,
2020,Brazil,BRA,Yes,,
2010,Bahamas,BHS,No,,
2011,Bahamas,BHS,No,,
2012,Bahamas,BHS,No,,
2013,Bahamas,BHS,No,,
2014,Bahamas,BHS,No,,
2016,Bahamas,BHS,No,,
2019,Bahamas,BHS,No,,
2020,Bahamas,BHS,No,,
2011,Burundi,BDI,Yes,,
2012,Burundi,BDI,Yes,,
2016,Burundi,BDI,Yes,,
2018,Burundi,BDI,No,,
2019,Burundi,BDI,Yes,,
2020,Burundi,BDI,Yes,,
2009,Belgium,BEL,Yes,,
2010,Belgium,BEL,Yes,,
2013,Belgium,BEL,No,,
2014,Belgium,BEL,No,,
2016,Belgium,BEL,No,,
2017,Belgium,BEL,Yes,,
2018,Belgium,BEL,Yes,,
2019,Belgium,BEL,Yes,,
2020,Belgium,BEL,Yes,,
