year,country,iso,value,note,source
2020,Afghanistan,AFG,"Yes,",,
2020,Armenia,ARM,No,,
2020,Saudi Arabia,SAU,"Yes,",,
2020,Australia,AUS,No,,
2020,Brazil,BRA,No,,
2020,Burundi,BDI,No,,
2020,Belgium,BEL,No,,
2020,Benin,BEN,No,,
2020,Bangladesh,BGD,No,,
2020,Bulgaria,BGR,No,,
2020,Chile,CHL,No,,
2020,Sri Lanka,LKA,No,,
2020,Cameroon,CMR,No,,
2020,Cabo Verde,CPV,No,,
2020,Côte d'Ivoire,CIV,No,,
2020,Cuba,CUB,No,,
2020,Germany,DEU,No,,
2020,Spain,ESP,No,,
2020,Estonia,EST,No,,
2020,France,FRA,No,,
2020,Finland,FIN,No,,
2020,United Kingdom,GBR,Same authority,,
2020,Equatorial Guinea,GNQ,No,,
2020,Guyana,GUY,No,,
2020,"Hong Kong, China",HKG,No,,
2020,Honduras,HND,No,,
2020,India,IND,No,,
2020,Ireland,IRL,No,,
2020,Iran (Islamic Republic of),IRN,No,,
2020,Iceland,ISL,No,,
2020,Israel,ISR,No,,
2020,Japan,JPN,No,,
2020,Jordan,JOR,No,,
2020,Kenya,KEN,"Yes,",,
2020,Korea (Rep. of),KOR,Same authority,,
2020,Kuwait,KWT,No,,
2020,Liechtenstein,LIE,No,,
2020,Lithuania,LTU,No,,
2020,Luxembourg,LUX,No,,
2020,Mexico,MEX,No,,
2020,Malaysia,MYS,No,,
2020,Mali,MLI,No,,
2020,Mozambique,MOZ,No,,
2020,Malawi,MWI,No,,
2020,Nicaragua,NIC,No,,
2020,Niger,NER,No,,
2020,Nigeria,NGA,"Yes,",,
2020,Norway,NOR,No,,
2020,Oman,OMN,Same authority,,
2020,Pakistan,PAK,No,,
2020,Philippines,PHL,No,,
2020,Panama,PAN,No,,
2020,Poland,POL,No,,
2020,Paraguay,PRY,No,,
2020,Qatar,QAT,No,,
2020,Romania,ROU,No,,
2020,Rwanda,RWA,No,,
2020,Russian Federation,RUS,No,,
2020,Samoa,WSM,No,,
2020,Switzerland,CHE,No,,
2020,Togo,TGO,No,,
2020,Tonga,TON,No,,
2020,Tanzania,TZA,No,,
2020,Ukraine,UKR,No,,
2020,Uruguay,URY,No,,
2020,Viet Nam,VNM,No,,
2020,Zambia,ZMB,No,,
2020,Zimbabwe,ZWE,No,,
2020,Bosnia and Herzegovina,BIH,No,,
2020,Kyrgyzstan,KGZ,No,,
2020,Slovakia,SVK,No,,
2020,Palestine,WBG,No,,
2020,Montenegro,MNE,No,,
